Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1392316,1392316,2,148.841,16.841,54.481,0,5.250,105,0.250,1,-10921639,708.762,671,544,982,14884,127.505,0.300,0.047,0.501
ID1396125,1396125,2,167.907,16.940,54.521,0,5.300,106,0.250,1,-10921639,727.571,695,588,1102,15279,117.574,0.300,0.053,0.618
ID1399978,1399978,2,148.445,16.925,54.468,0,5.350,107,0.250,1,-10921639,714.190,706,570,1002,14998,121.437,0.300,0.053,0.596
ID1398077,1398077,2,119.176,16.998,54.550,0,5.400,108,0.250,1,-10921639,710.810,672,591,930,14927,88.506,0.300,0.039,0.598
ID1385068,1385068,3,164.167,32.735,4.510,0,5.050,101,0.250,1,-10921639,695.952,688,530,1017,14615,126.314,0.300,0.045,0.470
ID1388941,1388941,3,207.424,32.733,4.557,0,5.100,102,0.250,1,-10921639,769.381,717,586,1320,16157,167.940,0.591,0.068,0.587
ID1387011,1387011,3,197.386,32.728,4.546,0,5.150,103,0.250,1,-10921639,735.952,710,516,1009,15455,138.557,0.601,0.078,0.765
ID1392722,1392722,3,193.185,32.711,4.515,0,5.200,104,0.250,1,-10921639,740.571,724,562,991,15552,124.915,0.300,0.076,0.840
ID1390789,1390789,3,209.914,32.733,4.489,0,5.250,105,0.250,1,-10921639,705.952,652,568,1125,14825,134.738,0.300,0.067,0.660
ID1394590,1394590,3,132.904,32.711,4.449,0,5.300,106,0.250,1,-10921639,685.619,691,523,947,14398,112.643,0.845,0.047,0.546
ID1398488,1398488,3,188.593,32.757,4.489,0,5.350,107,0.250,1,-10921639,700.571,675,544,1201,14712,150.838,0.300,0.057,0.499
ID1396543,1396543,3,132.007,32.778,4.485,0,5.400,108,0.250,1,-10921639,656.429,614,536,953,13785,114.039,0.300,0.039,0.428
ID1400377,1400377,3,181.461,32.674,4.465,0,5.450,109,0.250,1,-10921639,710.333,683,505,1094,14917,133.738,0.300,0.070,0.696
ID1404218,1404218,3,191.878,32.730,4.513,0,5.500,110,0.250,1,-10921639,700.238,670,561,1108,14705,121.303,0.300,0.061,0.662
ID1406128,1406128,3,116.269,32.684,4.438,0,5.550,111,0.250,1,-10921639,656.238,610,554,848,13781,89.222,0.300,0.041,0.582
ID1402288,1402288,3,173.145,32.716,4.476,0,5.600,112,0.250,1,-10921639,688.476,659,534,956,14458,125.177,0.300,0.066,0.683
ID1408073,1408073,3,128.696,32.671,4.527,0,5.650,113,0.250,1,-10921639,708.571,719,546,932,14880,121.604,0.855,0.052,0.576
ID1410006,1410006,3,205.030,32.724,4.500,0,5.700,114,0.250,1,-10921639,714.714,695,536,994,15009,122.540,0.300,0.074,0.799
ID1411915,1411915,3,189.483,32.777,4.493,0,5.750,115,0.250,1,-10921639,738.524,706,530,1224,15509,145.855,0.300,0.058,0.555
ID1413933,1413933,3,215.806,32.708,4.523,0,5.800,116,0.250,1,-10921639,770.905,748,568,1030,16189,133.082,0.300,0.086,0.922
ID1415824,1415824,3,128.103,32.729,4.524,0,5.850,117,0.250,1,-10921639,705.619,659,554,910,14818,106.011,0.849,0.048,0.609
ID1419600,1419600,3,207.882,32.720,4.532,0,5.900,118,0.250,1,-10921639,686.000,636,534,1142,14406,142.696,0.300,0.060,0.542
ID1417728,1417728,3,164.753,32.663,4.522,0,5.950,119,0.250,1,-10921639,702.143,670,544,1011,14745,128.744,0.554,0.070,0.718
ID1425339,1425339,3,173.041,32.712,4.513,0,6.000,120,0.250,1,-10921639,670.048,664,497,1028,14071,131.326,0.300,0.042,0.414
ID1423405,1423405,3,144.417,32.728,4.491,0,6.050,121,0.250,1,-10921639,666.190,655,520,930,13990,114.590,0.300,0.051,0.560
ID1421493,1421493,3,154.950,32.719,4.520,0,6.100,122,0.250,1,-10921639,683.286,644,509,946,14349,113.745,0.300,0.050,0.571
ID1431086,1431086,3,166.173,32.688,4.538,0,6.150,123,0.250,1,-10921639,681.619,640,533,981,14314,120.583,0.300,0.059,0.625
ID1427284,1427284,3,196.796,32.721,4.508,0,6.200,124,0.250,1,-10921639,693.333,668,532,999,14560,133.782,0.300,0.065,0.631
ID1429189,1429189,3,130.962,32.744,4.456,0,6.250,125,0.250,1,-10921639,640.571,594,509,960,13452,127.496,0.300,0.033,0.320
ID1432984,1432984,3,188.636,32.689,4.499,0,6.300,126,0.250,1,-10921639,708.857,674,560,1128,14886,122.691,0.794,0.067,0.729
ID1434885,1434885,3,197.806,32.700,4.506,0,6.350,127,0.250,1,-10921639,707.095,666,557,1089,14849,122.326,0.300,0.067,0.722
ID1436814,1436814,3,170.889,32.744,4.549,0,6.400,128,0.250,1,-10921639,716.762,671,565,1014,15052,115.513,0.400,0.070,0.812
ID1438646,1438646,3,153.017,32.682,4.457,0,6.450,129,0.250,1,-10921639,747.286,711,541,961,15693,130.135,0.400,0.075,0.797
ID1440599,1440599,3,177.496,32.659,4.476,0,6.500,130,0.250,1,-10921639,706.905,669,560,1053,14845,138.559,0.300,0.072,0.685
ID1442491,1442491,3,187.371,32.714,4.507,0,6.550,131,0.250,1,-10921639,694.286,695,520,985,14580,113.965,0.300,0.072,0.814
ID1444715,1444715,3,173.461,32.729,4.511,0,6.600,132,0.250,1,-10921639,702.048,686,519,947,14743,112.234,0.300,0.071,0.825
ID1448146,1448146,3,169.575,32.778,4.487,0,6.650,133,0.250,1,-10921639,683.429,655,505,920,14352,129.423,0.300,0.049,0.492
ID1450038,1450038,3,151.214,32.720,4.545,0,6.700,134,0.250,1,-10921639,689.905,666,512,945,14488,124.496,0.300,0.055,0.582
ID1444396,1444396,3,187.294,32.744,4.491,0,6.750,135,0.250,1,-10921639,694.476,663,516,1169,14584,149.668,0.300,0.064,0.557
ID1453864,1453864,3,155.699,32.688,4.539,0,6.800,136,0.250,1,-10921639,710.619,707,560,946,14923,109.840,0.300,0.061,0.748
ID1451923,1451923,3,177.233,32.741,4.512,0,6.850,137,0.250,1,-10921639,758.381,757,596,1008,15926,118.513,0.594,0.086,1.008
ID1455739,1455739,3,252.158,32.723,4.499,0,6.900,138,0.250,1,-10921639,730.762,684,509,1274,15346,175.337,0.300,0.058,0.458
ID1457604,1457604,3,241.509,32.714,4.527,0,6.950,139,0.250,1,-10921639,704.286,656,528,1299,14790,182.531,0.300,0.047,0.347
ID1461441,1461441,3,177.916,32.691,4.529,0,7.000,140,0.250,1,-10921639,693.952,673,531,1098,14573,129.238,0.300,0.063,0.634
ID1459506,1459506,3,126.156,32.714,4.513,0,7.050,141,0.250,1,-10921639,678.286,649,537,839,14244,88.051,0.300,0.042,0.626
ID1463328,1463328,3,126.514,32.692,4.440,0,7.100,142,0.250,1,-10921639,684.048,665,545,968,14365,102.676,0.300,0.055,0.699
ID1465269,1465269,3,161.224,32.749,4.491,0,7.150,143,0.250,1,-10921639,682.143,664,533,930,14325,110.108,0.300,0.060,0.699
ID1395610,1395610,4,152.230,14.845,39.157,0,5.300,106,0.250,1,-10921639,741.905,718,565,1049,15580,138.622,0.400,0.042,0.431
ID1399512,1399512,4,231.927,14.851,39.229,0,5.350,107,0.250,1,-10921639,767.333,779,545,1197,16114,157.130,0.300,0.065,0.597
ID1397605,1397605,4,145.441,14.780,39.282,0,5.400,108,0.250,1,-10921639,737.952,709,564,946,15497,101.849,0.300,0.051,0.708
ID1401451,1401451,4,127.351,14.811,39.326,0,5.450,109,0.250,1,-10921639,758.381,725,615,1139,15926,131.012,0.400,0.042,0.466
ID1393212,1393212,5,138.601,23.759,21.435,0,5.200,104,0.250,1,-10921639,705.286,689,554,940,14811,104.310,0.300,0.052,0.671
ID1391292,1391292,5,239.224,23.634,21.513,0,5.250,105,0.250,1,-10921639,723.381,677,535,1218,15191,184.864,0.300,0.091,0.651
ID1395077,1395077,5,132.590,23.716,21.537,0,5.300,106,0.250,1,-10921639,678.571,633,578,908,14250,92.501,0.300,0.058,0.803
